,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5913,0.2945851206228141,0,0,0.2935174228967471,-1.0862458766637593,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,1.185999932090694,0
61,0.3773593263107555,0,0,-1.1367864376227783,1.450103279961317,1.215543865966245,0.0,-1.5477679860172513,-1.0306701134001208,0.45914926395666855,0
4499,-1.1850038060491381,0,0,0.48422460429935044,-0.3615746890565946,0.7278379827100838,0.0,-1.5477679860172513,-1.0306701134001208,0.5376146954602229,0
3130,1.4948111030979643,0,0,1.6284676927149706,0.0007609047469876803,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-1.1245736305206846,1
2254,0.2945851206228141,0,0,-0.27860412131106305,0.0007609047469876803,1.1418954543964341,0.0,-1.5477679860172513,0.9702425509371355,1.259157371109948,0
2517,-0.6055843662335485,0,0,-0.27860412131106305,-1.0862458766637593,0.45223309469891626,0.0,0.646091668153197,-1.0306701134001208,0.1366511168212287,0
5469,0.7498432519064918,0,0,-1.7089079818305883,0.0007609047469876803,-1.2258476714090278,0.0,-1.5477679860172513,-1.0306701134001208,-1.308404408265187,0
6836,0.6670690462185503,0,0,0.2935174228967471,0.36309649855056997,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,0.49828964411436993,0
8202,-0.6366246933665265,0,0,-1.1367864376227783,-0.3615746890565946,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,0.7667026082724275,0
869,-2.2300281528593984,0,0,-0.27860412131106305,0.0007609047469876803,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,1.6854282059060337,0
5679,1.3189159160110888,0,0,-0.5646648934149681,-0.3615746890565946,0.5541828161211909,0.0,0.646091668153197,-1.0306701134001208,-0.2875026071314054,0
7013,1.0085126446813086,0,0,-0.4693113027136664,0.0007609047469876803,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-0.808696519317505,0
1719,1.1326739532132206,0,0,1.7238212834162723,-1.4485814704673414,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,-1.303984993720109,0
9702,-0.06755202926192945,0,0,-0.7553720748175714,0.0007609047469876803,0.15258465856647596,0.0,0.646091668153197,0.9702425509371355,-0.4550230238259495,0
8506,1.2051013831901694,0,0,0.8656389671045572,1.450103279961317,-1.2258476714090278,0.0,-1.5477679860172513,0.9702425509371355,1.3105736902495233,0
9348,0.13938348495792402,0,0,-0.4693113027136664,0.7254320923541523,0.279425922438102,0.0,-1.5477679860172513,-1.0306701134001208,1.3880550781996412,0
2011,-0.8332134318753873,0,0,-0.6600184841162697,1.450103279961317,0.6547338517560644,0.0,-1.5477679860172513,0.9702425509371355,-0.6482502959152238,0
8275,-0.41934240343568036,0,0,0.6749317857019538,0.0007609047469876803,0.6475064270301727,0.0,-1.5477679860172513,-1.0306701134001208,0.13708097292020308,0
1287,0.49117385913167494,0,0,0.0074566507928420294,1.450103279961317,1.370446033057918,0.0,-1.5477679860172513,-1.0306701134001208,-0.17176611305266304,0
4614,0.8222706818834405,0,0,-0.4693113027136664,-1.4485814704673414,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,0.4608393009412685,0
160,0.6877625976405357,0,0,-1.6135543911292867,0.36309649855056997,0.3938559535045762,0.0,-1.5477679860172513,0.9702425509371355,-0.2676285442641413,0
5220,-0.8228666561643946,0,0,-0.18325053060976135,0.0007609047469876803,1.011424210646402,0.0,0.646091668153197,-1.0306701134001208,0.07064125267747715,1
110,0.35666577488877016,0,0,-0.8507256655188732,-0.7239102828601769,0.22519563538186405,0.0,-1.5477679860172513,0.9702425509371355,-0.6435210093764677,0
5804,-0.26414076777079026,0,0,-0.3739577120123647,0.0007609047469876803,0.15484704524860676,0.0,0.646091668153197,-1.0306701134001208,1.1016029385353134,1
9320,-0.15032623494987085,0,0,-0.7553720748175714,0.36309649855056997,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,-1.699038050998206,0
4409,1.09128685036925,0,0,0.1981638321954454,0.36309649855056997,1.1629916172042767,0.0,-1.5477679860172513,0.9702425509371355,-0.8636748013743097,1
9652,-1.764423245864728,0,0,0.10281024149414371,0.0007609047469876803,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,1.2214456712553101,1
7812,-1.2263909088931089,0,0,-1.4228472097266833,1.0877676861577346,1.0621062560792554,0.0,-1.5477679860172513,-1.0306701134001208,-1.145218026121952,0
8881,0.9671255418373379,0,0,-0.9460792562201749,-1.4485814704673414,-0.52859759757917,0.0,0.646091668153197,0.9702425509371355,0.33452107822543675,0
680,-1.7437296944427425,0,0,1.533114102013669,0.0007609047469876803,0.33388251227098825,0.0,-1.5477679860172513,0.9702425509371355,-0.3768909394671093,0
8330,1.7017466173178177,0,0,-0.08789693990845966,-1.0862458766637593,-0.450343956558782,0.0,0.646091668153197,-1.0306701134001208,1.4729631344875804,0
6152,-1.474713525956933,0,0,2.391296418325384,-1.0862458766637593,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,-1.6348029082727928,0
755,1.5775853087859057,0,0,-0.7553720748175714,1.450103279961317,1.2923454509268348,0.0,0.646091668153197,-1.0306701134001208,0.716605766511095,0
409,-1.1746570303381456,0,0,0.1981638321954454,-0.7239102828601769,0.9908030913442148,0.0,0.646091668153197,-1.0306701134001208,0.11600602565993061,0
7782,-0.6780117962104972,0,0,1.4377605113123673,0.0007609047469876803,0.17019877171039313,0.0,0.646091668153197,0.9702425509371355,-0.7780551871749614,0
7480,-1.6609554887548013,0,0,0.10281024149414371,0.36309649855056997,1.2761615969747098,0.0,-1.5477679860172513,-1.0306701134001208,1.578901969973843,0
5112,-1.1850038060491381,0,0,-1.0414328469214764,-0.3615746890565946,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,0.6278717822742746,0
2025,-0.1710197863718562,0,0,0.5795781950006521,1.450103279961317,-1.2258476714090278,0.0,-1.5477679860172513,-1.0306701134001208,-1.43402602761027,0
6720,-0.42968917914667304,0,0,-1.23214002832408,0.7254320923541523,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-0.028278860428970407,0
4896,-0.4710762819906437,0,0,0.1981638321954454,0.0007609047469876803,0.24244240719144833,0.0,0.646091668153197,0.9702425509371355,-1.246137526536655,0
2538,0.7498432519064918,0,0,-0.08789693990845966,0.36309649855056997,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,-0.09867631724639524,0
2384,0.8429642333054258,0,0,0.10281024149414371,1.812438873764899,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,0.9407247723539659,0
165,0.09799638211395333,0,0,-0.7553720748175714,1.450103279961317,0.7805820759647206,0.0,0.646091668153197,0.9702425509371355,0.6918073125164625,0
9953,-1.040148946095241,0,0,0.7702853764032556,-1.0862458766637593,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,-0.052740141698719656,0
947,0.6670690462185503,0,0,-0.08789693990845966,0.0007609047469876803,0.674813735593137,0.0,0.646091668153197,0.9702425509371355,-1.6416272216240257,1
852,-1.443673198823955,0,0,0.1981638321954454,1.0877676861577346,1.2406546592643604,0.0,0.646091668153197,0.9702425509371355,-1.0607780817346757,0
6824,-0.10893913210590014,0,0,-0.08789693990845966,1.450103279961317,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-0.19584483630552574,0
2156,-0.4400359548576657,0,0,0.2935174228967471,0.0007609047469876803,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,1.3635419777076048,0
915,-0.5641972633895778,0,0,0.7702853764032556,0.36309649855056997,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-0.439152082825388,0
8903,-1.350552217425021,0,0,-0.3739577120123647,1.450103279961317,0.46321551075207074,0.0,0.646091668153197,0.9702425509371355,-1.3047172445424313,0
9825,-1.8989313301076327,0,0,-1.0414328469214764,1.812438873764899,0.7986207472214858,0.0,0.646091668153197,-1.0306701134001208,-1.1779474294766656,1
5374,-0.46072950627965104,0,0,-1.518200800427985,1.812438873764899,-0.09725408766660759,0.0,-1.5477679860172513,0.9702425509371355,-0.15987794878790598,0
8536,-0.0468584778399441,0,0,0.38887101359804876,0.0007609047469876803,1.0670206484591205,0.0,0.646091668153197,-1.0306701134001208,-0.6634362841755509,0
4783,0.615335167663587,0,0,-0.18325053060976135,0.0007609047469876803,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,0.2662789880531522,0
8468,0.2842383449118215,0,0,-1.1367864376227783,0.0007609047469876803,0.1701111034251051,0.0,0.646091668153197,-1.0306701134001208,0.8600723262238744,0
4426,0.584294840530609,0,0,0.48422460429935044,0.36309649855056997,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,1.6076466838026677,0
4859,1.4844643273869715,0,0,-1.6135543911292867,-0.3615746890565946,0.6082985093493103,0.0,0.646091668153197,0.9702425509371355,0.13324895882105364,0
1867,0.6670690462185503,0,0,-0.5646648934149681,-0.7239102828601769,0.14010819542839492,0.0,0.646091668153197,0.9702425509371355,-0.5565017545053377,0
1714,0.8222706818834405,0,0,0.5795781950006521,0.36309649855056997,1.224392272478979,0.0,-1.5477679860172513,-1.0306701134001208,1.084862721386381,0
2225,0.522214186264653,0,0,-0.08789693990845966,-0.7239102828601769,0.7837192222466722,0.0,-1.5477679860172513,0.9702425509371355,-0.83546462542908,0
9192,1.5568917573639203,0,0,1.8191748741175742,-1.4485814704673414,0.055593564344431065,0.0,0.646091668153197,0.9702425509371355,-1.2103796548082613,0
735,-1.5885280587778525,0,0,0.7702853764032556,0.36309649855056997,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,-0.17450140287340193,0
6263,-2.1265603957494714,0,0,-0.18325053060976135,-0.7239102828601769,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,1.389766329765178,0
4806,0.48082708342068226,0,0,-0.5646648934149681,-1.4485814704673414,0.1740834223480726,0.0,0.646091668153197,-1.0306701134001208,1.2595595786977019,0
2841,1.5568917573639203,0,0,-0.08789693990845966,0.0007609047469876803,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-0.588338928230667,0
4340,-0.7607860018984386,0,0,0.48422460429935044,1.0877676861577346,0.6261969434038323,0.0,-1.5477679860172513,0.9702425509371355,0.4767458893934037,0
4227,-0.18136656208284888,0,0,-0.27860412131106305,0.36309649855056997,0.779628943802732,0.0,-1.5477679860172513,-1.0306701134001208,0.44987501428729226,0
8949,0.8326174575944332,0,0,0.6749317857019538,1.812438873764899,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,0.9203159977130996,0
729,-1.567834507355867,0,0,1.7238212834162723,-1.4485814704673414,-1.2258476714090278,0.0,-1.5477679860172513,-1.0306701134001208,0.5439651585405398,1
8235,-0.8952940861413433,0,0,-0.18325053060976135,1.450103279961317,0.38090492767410433,0.0,0.646091668153197,0.9702425509371355,0.7989077332539984,0
8069,-0.3469149734587316,0,0,0.48422460429935044,1.450103279961317,-0.4380016403215897,0.0,0.646091668153197,-1.0306701134001208,-0.813736895079993,0
7393,-0.5331569362565998,0,0,-1.0414328469214764,0.7254320923541523,0.6926969438942726,0.0,-1.5477679860172513,-1.0306701134001208,-1.1980990207961801,0
6951,0.07730283069196799,0,0,0.2935174228967471,1.0877676861577346,0.4228759189168778,0.0,-1.5477679860172513,0.9702425509371355,0.06389258147958318,1
7772,1.4637707759649863,0,0,1.0563461485071606,-0.3615746890565946,1.1255016453186648,0.0,0.646091668153197,-1.0306701134001208,-1.4530568978303142,1
3368,-0.21240688921582687,0,0,2.6773571904292894,0.0007609047469876803,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,-1.2652231721091174,0
380,-1.73338291873175,0,0,1.0563461485071606,1.450103279961317,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,0.190061780458837,0
5897,1.3499562431440668,0,0,-1.518200800427985,-1.0862458766637593,0.4960004042991084,0.0,0.646091668153197,-1.0306701134001208,1.282490454009897,0
6888,-0.336568197747739,0,0,-0.7553720748175714,-0.3615746890565946,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-1.2331270761623587,0
7561,-0.1606730106608635,0,0,0.1981638321954454,-0.3615746890565946,0.4336773889113667,0.0,0.646091668153197,-1.0306701134001208,1.628589648547114,0
9319,-1.2574312360260869,0,0,-1.1367864376227783,-1.4485814704673414,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,-1.0836870469059037,0
3278,-0.10893913210590014,0,0,0.48422460429935044,0.7254320923541523,0.5665195228702936,0.0,0.646091668153197,-1.0306701134001208,-0.5718807606741845,0
6400,0.2635447934898361,0,0,-0.8507256655188732,0.0007609047469876803,-1.2258476714090278,0.0,-1.5477679860172513,-1.0306701134001208,1.3733196389492017,0
5340,0.3049318963338068,0,0,0.2935174228967471,-1.8109170642709238,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,0.6309941512520996,0
4709,-0.99876184325127,0,0,-0.7553720748175714,-1.4485814704673414,-1.2258476714090278,0.0,-1.5477679860172513,0.9702425509371355,1.6097051937135325,0
3242,-2.4783507699232223,0,0,-0.27860412131106305,1.812438873764899,-1.2258476714090278,0.0,-1.5477679860172513,-1.0306701134001208,0.35828488667439873,0
6659,0.18077058780189473,0,0,0.0074566507928420294,-0.3615746890565946,0.05465421549603432,0.0,0.646091668153197,-1.0306701134001208,-1.07157717288136,0
7877,-1.6195683859108305,0,0,0.1981638321954454,-1.0862458766637593,-0.10435618040146576,0.0,0.646091668153197,-1.0306701134001208,1.5360728610833168,1
3813,0.5429077376866382,0,0,3.2494787346370995,0.0007609047469876803,0.9820716827259233,0.0,0.646091668153197,0.9702425509371355,1.0361622163866848,0
1375,-2.2921088071253544,0,0,-1.1367864376227783,0.36309649855056997,0.654251435780348,0.0,0.646091668153197,0.9702425509371355,-1.322776939069607,0
2083,-1.2056973574711236,0,0,-1.4228472097266833,-1.4485814704673414,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,1.2096324535838612,0
8430,-0.398648852013695,0,0,-0.08789693990845966,0.0007609047469876803,0.5469985043180461,0.0,0.646091668153197,0.9702425509371355,1.6243533401801185,0
578,-0.5952375905225558,0,0,0.1981638321954454,0.36309649855056997,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-0.6072166013539493,0
3703,0.9153916632823745,0,0,0.10281024149414371,0.0007609047469876803,1.1642915760012986,0.0,0.646091668153197,0.9702425509371355,-0.6964859929244032,1
6362,-0.22275366492681956,0,0,-0.4693113027136664,1.0877676861577346,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,1.3998976832823873,0
8731,0.7912303547504624,0,0,0.1981638321954454,1.812438873764899,-1.2258476714090278,0.0,-1.5477679860172513,0.9702425509371355,-0.9150384318415595,0
6637,2.063883767202561,0,0,-0.27860412131106305,-0.7239102828601769,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,1.650960945814609,0
4657,0.3773593263107555,0,0,0.8656389671045572,-0.3615746890565946,-1.2258476714090278,0.0,0.646091668153197,0.9702425509371355,1.2312040307060554,0
2009,0.8119239061724478,0,0,0.6749317857019538,0.0007609047469876803,0.6627456431879879,0.0,0.646091668153197,-1.0306701134001208,0.06827565301305696,1
146,-0.1606730106608635,0,0,-0.9460792562201749,0.0007609047469876803,0.9906524365212337,0.0,0.646091668153197,-1.0306701134001208,0.7126928935583765,0
3336,0.4083996534437335,0,0,-0.27860412131106305,1.812438873764899,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-0.7683731654375857,0
7795,-1.9920523115065667,0,0,0.48422460429935044,0.7254320923541523,0.12662506958484068,0.0,0.646091668153197,-1.0306701134001208,1.3659493109738674,0
9044,-0.936681188985314,0,0,0.7702853764032556,-1.4485814704673414,-1.2258476714090278,0.0,-1.5477679860172513,-1.0306701134001208,0.5006714155495041,1
3510,-1.2056973574711236,0,0,-0.3739577120123647,0.0007609047469876803,0.0876017841976742,0.0,0.646091668153197,-1.0306701134001208,0.2708908988367273,0
5990,-0.8021731047424093,0,0,-0.6600184841162697,1.450103279961317,0.7826990967697833,0.0,0.646091668153197,0.9702425509371355,0.5241808229172364,0
4514,0.19111736351288738,0,0,-0.08789693990845966,1.0877676861577346,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,-0.27893835036336906,0
8665,1.7638272715837737,0,0,0.10281024149414371,-1.4485814704673414,-1.2258476714090278,0.0,0.646091668153197,-1.0306701134001208,1.6377461746812938,0
8228,-0.99876184325127,0,0,0.0074566507928420294,1.812438873764899,1.3406173397341659,0.0,0.646091668153197,-1.0306701134001208,-1.1696900885721768,0
